Date,Open,High,Low,Close,Adj Close,Volume
2018-07-25,31.333332,31.430000,30.770000,31.370001,28.980745,3614100
2018-07-26,31.356667,31.536667,31.290001,31.353333,28.965351,2733300
2018-07-27,31.446667,31.963333,31.446667,31.893333,29.464220,3740400
2018-07-30,31.920000,31.940001,30.776667,30.836666,28.488035,3822600
2018-07-31,31.023333,31.180000,30.190001,30.466667,28.146219,3950700
2018-08-01,30.536667,30.976667,30.453333,30.463333,28.143133,2547000
2018-08-02,30.299999,30.726667,30.193333,30.583332,28.253992,2210400
2018-08-03,30.583332,30.656668,30.309999,30.496668,28.173931,1817400
2018-08-06,30.466667,30.670000,30.436666,30.646667,28.312508,1435200
2018-08-07,30.776667,31.190001,30.726667,31.116667,28.746710,2244900
2018-08-08,31.156668,31.206667,30.936666,30.986668,28.626608,1497300
2018-08-09,31.000000,31.206667,30.879999,30.940001,28.583494,1316700
2018-08-10,30.736668,31.196667,30.546667,30.706667,28.367933,2693400
2018-08-13,30.746668,31.116667,30.500000,30.666668,28.330978,1737600
2018-08-14,30.740000,30.910000,30.726667,30.853333,28.503428,2646000
2018-08-15,30.690001,31.020000,30.606667,30.700001,28.361776,1810800
2018-08-16,30.996668,31.066668,30.733334,30.896667,28.543465,1312500
2018-08-17,30.896667,31.040001,30.740000,31.013332,28.651243,1711500
2018-08-20,30.966667,31.120001,30.933332,31.053333,28.688198,1238400
2018-08-21,31.063334,31.120001,30.806667,30.843332,28.494192,1894200
2018-08-22,30.740000,30.996668,30.636667,30.953333,28.595814,1396800
2018-08-23,30.946667,31.186666,30.946667,31.103333,28.734390,1618200
2018-08-24,31.116667,31.653334,31.080000,31.576668,29.171671,2094600
2018-08-27,31.610001,31.923332,31.610001,31.673332,29.260973,2049900
2018-08-28,31.723333,31.976667,31.663334,31.700001,29.285614,1524000
2018-08-29,31.686666,31.796667,31.510000,31.616667,29.208626,1515000
2018-08-30,31.570000,31.603333,31.430000,31.500000,29.100842,1381500
2018-08-31,31.473333,31.853333,31.330000,31.813334,29.390312,2420700
2018-09-04,31.836666,32.253334,31.823334,32.246666,29.790644,3188400
2018-09-05,32.193333,32.279999,31.416668,31.500000,29.100842,2825400
2018-09-06,31.473333,31.660000,30.990000,31.026667,28.663561,2255100
2018-09-07,31.023333,31.233334,30.933332,31.049999,28.685112,1677900
2018-09-10,31.120001,31.366667,31.063334,31.133333,28.762102,1409100
2018-09-11,31.046667,31.386667,30.933332,31.253332,28.872961,1442400
2018-09-12,31.273333,31.379999,30.446667,30.506666,28.183167,2474400
2018-09-13,30.586666,30.653334,30.299999,30.616667,28.421423,1967100
2018-09-14,30.510000,30.643333,30.219999,30.243334,28.074865,1522200
2018-09-17,30.250000,30.250000,29.663334,29.706667,27.576679,3087300
2018-09-18,29.709999,30.043333,29.709999,30.030001,27.876831,2504700
2018-09-19,29.893333,30.100000,29.643333,29.990000,27.839693,2578500
2018-09-20,30.113333,30.270000,29.776667,29.950001,27.802567,2621100
2018-09-21,30.040001,30.253332,29.889999,30.183332,28.019167,3966600
2018-09-24,30.100000,30.113333,29.913334,29.963333,27.814938,2146200
2018-09-25,30.003332,30.026667,29.213333,29.226667,27.131100,3854700
2018-09-26,29.183332,29.363333,28.613333,28.639999,26.586494,4144200
2018-09-27,28.736668,28.926666,28.690001,28.816668,26.750494,3342300
2018-09-28,28.740000,28.860001,28.576668,28.600000,26.549360,2996400
2018-10-01,28.803333,29.120001,28.626667,29.043333,26.960909,3026700
2018-10-02,29.020000,29.043333,28.480000,28.639999,26.586494,3629700
2018-10-03,28.809999,28.826668,28.436666,28.586666,26.536982,2711700
2018-10-04,28.556667,28.966667,28.466667,28.610001,26.558645,2798700
2018-10-05,28.676666,28.820000,28.393333,28.510000,26.465813,1806000
2018-10-08,28.476667,28.516666,28.043333,28.313334,26.283251,1820700
2018-10-09,28.233334,28.330000,27.803333,28.150000,26.131622,1975200
2018-10-10,28.080000,28.219999,27.286667,27.323334,25.364235,2840400
2018-10-11,27.196667,27.430000,26.323334,26.549999,24.646343,6147300
2018-10-12,27.626667,27.626667,26.363333,26.673332,24.760830,3727200
2018-10-15,26.636667,26.893333,26.596666,26.670000,24.757746,3145200
2018-10-16,26.903334,27.423332,26.796667,27.309999,25.351852,2424900
2018-10-17,27.053333,27.120001,26.436666,26.876667,24.949593,6768600
2018-10-18,26.876667,27.173332,26.600000,26.653334,24.742270,2487000
2018-10-19,26.716667,27.066668,26.603333,26.906668,24.977440,1998300
2018-10-22,27.023333,27.236668,26.946667,27.003332,25.067171,2857200
2018-10-23,26.490000,27.283333,26.490000,27.216667,25.265215,5553900
2018-10-24,27.070000,27.620001,26.663334,27.163334,25.215704,7024500
2018-10-25,27.250000,28.010000,27.026667,27.863333,25.865517,5364000
2018-10-26,27.666668,28.049999,27.376667,27.836666,25.840755,4288500
2018-10-29,28.123333,28.356667,27.700001,28.026667,26.017136,4179600
2018-10-30,28.156668,28.646667,27.893333,28.610001,26.558645,3541500
2018-10-31,28.813334,29.043333,28.709999,28.903334,26.830948,3480000
2018-11-01,28.856667,29.160000,28.646667,29.000000,26.920683,3263400
2018-11-02,29.133333,29.290001,28.713333,29.000000,26.920683,2216400
2018-11-05,29.046667,29.610001,29.026667,29.586666,27.465281,2452800
2018-11-06,29.493334,29.910000,29.490000,29.870001,27.728302,2528400
2018-11-07,30.053333,30.320000,29.896667,30.253332,28.084146,3113700
2018-11-08,30.003332,30.483334,30.003332,30.446667,28.263618,2011800
2018-11-09,30.313334,30.436666,29.866667,30.133333,27.972750,2097300
2018-11-12,30.126667,30.183332,29.440001,29.533333,27.415771,2303400
2018-11-13,29.570000,29.783333,29.376667,29.549999,27.431248,3167400
2018-11-14,29.713333,29.906668,28.546667,28.629999,26.577209,4437300
2018-11-15,28.636667,29.396667,28.406668,29.360001,27.254868,2874000
2018-11-16,29.240000,29.666668,29.066668,29.580000,27.459091,3003300
2018-11-19,29.556667,29.773333,29.476667,29.663334,27.536453,3043800
2018-11-20,29.416668,29.416668,28.776667,29.143333,27.053738,3560400
2018-11-21,29.363333,29.363333,28.996668,29.086666,27.001131,3668100
2018-11-23,29.000000,29.383333,28.773333,29.286667,27.186796,1958100
2018-11-26,29.533333,29.883333,29.506666,29.809999,27.672604,3643800
2018-11-27,29.716667,29.959999,29.616667,29.820000,27.681883,3122700
2018-11-28,29.963333,30.070000,29.553333,29.976667,27.827316,3594600
2018-11-29,29.933332,30.459999,29.703333,30.129999,27.969656,2222100
2018-11-30,30.110001,30.540001,30.013332,30.440001,28.257433,2791200
2018-12-03,30.790001,31.046667,30.653334,30.883333,28.668974,2707800
2018-12-04,30.863333,30.986668,30.033333,30.133333,27.972750,2999400
2018-12-06,29.870001,30.063334,29.580000,29.963333,27.814938,5161200
2018-12-07,29.983334,30.036667,29.056667,29.120001,27.032080,3502200
2018-12-10,29.120001,29.120001,28.370001,29.033333,26.951626,3100500
2018-12-11,29.420000,29.873333,29.080000,29.103333,27.016603,2574600
2018-12-12,29.386667,29.573334,29.136667,29.163334,27.072302,1680900
2018-12-13,29.136667,29.226667,28.799999,29.006666,27.062973,1754700
2018-12-14,28.906668,29.113333,28.670000,28.846666,26.913692,1607700
2018-12-17,28.766666,28.836666,28.343332,28.416668,26.512510,2630400
2018-12-18,28.583332,28.806667,27.809999,27.913334,26.042904,3018000
2018-12-19,27.996668,28.323334,27.469999,27.670000,25.815874,3052200
2018-12-20,27.616667,27.733334,26.843332,27.003332,25.193878,2896200
2018-12-21,26.889999,27.496668,26.493334,26.503332,24.727383,4994700
2018-12-24,26.143333,26.296667,25.556667,25.583332,23.869030,1707000
2018-12-26,25.773333,26.433332,25.163334,26.423332,24.652746,2400000
2018-12-27,26.156668,26.900000,25.940001,26.896667,25.094360,2532900
2018-12-28,27.043333,27.283333,26.533333,26.843332,25.044601,2903400
2018-12-31,26.973333,27.350000,26.850000,27.190001,25.368034,1374300
2019-01-02,26.866667,27.340000,26.856667,27.000000,25.190769,2467800
2019-01-03,27.306667,27.306667,26.219999,26.273333,24.512796,3174300
2019-01-04,26.676666,27.450001,26.453333,27.316668,25.486217,4146000
2019-01-07,26.656668,26.986668,26.346666,26.603333,24.820686,4256400
2019-01-08,26.790001,26.993334,26.299999,26.526667,24.749155,3316200
2019-01-09,26.670000,26.853333,26.493334,26.656668,24.870443,2689800
2019-01-10,26.610001,26.893333,26.386667,26.850000,25.050821,2172900
2019-01-11,26.666668,26.933332,26.530001,26.900000,25.097471,2193000
2019-01-14,26.683332,26.963333,26.683332,26.843332,25.044601,2151600
2019-01-15,26.786667,27.090000,26.786667,27.013332,25.203205,1432800
2019-01-16,27.133333,27.723333,27.003332,27.653334,25.800323,2822700
2019-01-17,27.650000,27.766666,27.379999,27.480000,25.638605,1886400
2019-01-18,27.633333,27.936666,27.480000,27.713333,25.856302,2054400
2019-01-22,27.670000,27.946667,27.459999,27.799999,25.937162,2962200
2019-01-23,27.846666,28.276667,27.796667,28.243334,26.350792,2195100
2019-01-24,28.160000,28.360001,28.076668,28.330000,26.431646,3012300
2019-01-25,28.566668,28.703333,28.396667,28.563334,26.649349,2281200
2019-01-28,28.370001,28.693333,28.236668,28.690001,26.767525,1783500
2019-01-29,28.716667,28.790001,28.473333,28.603333,26.686665,3884400
2019-01-30,28.343332,29.326668,27.969999,28.896667,26.960344,4095300
2019-01-31,28.793333,29.386667,28.700001,29.346666,27.380184,2372400
2019-02-01,29.346666,29.563334,28.950001,29.126667,27.174934,2146200
2019-02-04,29.136667,29.146667,28.629999,28.986668,27.044315,2462400
2019-02-05,29.020000,29.020000,28.703333,28.936666,26.997662,2054100
2019-02-06,28.959999,29.040001,28.820000,28.976667,27.034986,1436700
2019-02-07,28.843332,28.969999,28.590000,28.940001,27.000771,1830900
2019-02-08,28.853333,29.030001,28.606667,29.020000,27.075413,1570800
2019-02-11,29.093332,29.129999,28.796667,28.900000,26.963453,1670700
2019-02-12,28.996668,29.270000,28.973333,29.190001,27.234020,1496700
2019-02-13,29.276667,29.440001,29.226667,29.330000,27.364639,1692300
2019-02-14,29.076668,29.646667,28.843332,29.053333,27.106512,3878400
2019-02-15,29.190001,29.260000,28.983334,29.253332,27.293110,2635800
2019-02-19,29.156668,29.396667,29.143333,29.273333,27.311768,2107200
2019-02-20,29.250000,29.363333,29.073334,29.360001,27.392633,2265000
2019-02-21,29.386667,29.416668,29.216667,29.356667,27.389515,2881500
2019-02-22,29.366667,29.700001,29.366667,29.680000,27.691187,2058000
2019-02-25,29.806667,30.186666,29.803333,30.046667,28.033285,3715500
2019-02-26,30.049999,30.413334,30.000000,30.366667,28.331839,3735000
2019-02-27,30.286667,30.466667,30.240000,30.266666,28.238543,3139800
2019-02-28,30.290001,30.530001,30.290001,30.523333,28.478010,1962900
2019-03-01,30.736668,30.836666,30.549999,30.663334,28.608629,1991400
2019-03-04,30.723333,30.830000,29.863333,30.049999,28.036396,2375100
2019-03-05,30.049999,30.100000,29.466667,29.580000,27.597891,2524200
2019-03-06,29.653334,29.666668,29.096666,29.223333,27.265123,2943300
2019-03-07,29.223333,29.223333,28.570000,28.656668,26.736425,7260000
2019-03-08,28.410000,28.490000,27.406668,27.813334,25.949600,4723500
2019-03-11,27.920000,28.110001,27.913334,28.006666,26.129978,2732400
2019-03-12,28.116667,28.150000,27.926666,27.940001,26.067781,2549700
2019-03-13,28.063334,28.656668,27.966667,28.350000,26.450314,3202800
2019-03-14,28.240000,28.336666,27.936666,27.996668,26.256487,2543400
2019-03-15,28.000000,28.200001,27.803333,27.850000,26.118935,3448200
2019-03-18,27.933332,28.146667,27.933332,28.080000,26.334639,2005200
2019-03-19,28.190001,28.433332,27.940001,28.046667,26.303381,1573500
2019-03-20,28.049999,28.156668,27.733334,27.786667,26.059542,1713000
2019-03-21,27.693333,28.219999,27.693333,28.116667,26.369028,1779600
2019-03-22,27.936666,28.110001,27.770000,27.963333,26.225222,2175900
2019-03-25,27.983334,28.446667,27.983334,28.303333,26.544090,2177100
2019-03-26,28.453333,28.643333,28.313334,28.606667,26.828571,1623000
2019-03-27,28.596666,28.740000,28.396667,28.700001,26.916101,3287400
2019-03-28,28.740000,28.933332,28.616667,28.913334,27.116179,1877700
2019-03-29,29.086666,29.276667,28.966667,29.163334,27.350637,3664800
2019-04-01,29.410000,29.523333,29.213333,29.466667,27.635118,1946700
2019-04-02,29.433332,29.696667,29.366667,29.670000,27.825808,2033400
2019-04-03,29.866667,29.959999,29.666668,29.766666,27.916470,2022300
2019-04-04,29.766666,29.876667,29.556667,29.726667,27.878958,1463400
2019-04-05,29.809999,29.826668,29.393333,29.530001,27.694513,2341200
2019-04-08,29.536667,29.793333,29.330000,29.586666,27.747662,1702200
2019-04-09,29.446667,29.623333,29.150000,29.233334,27.416285,1190400
2019-04-10,29.286667,29.313334,29.023333,29.166668,27.353767,1801200
2019-04-11,29.216667,29.270000,28.840000,29.010000,27.206839,2687400
2019-04-12,29.253332,29.323334,28.976667,29.266666,27.447546,1941600
2019-04-15,29.266666,29.556667,29.129999,29.490000,27.657001,1104600
2019-04-16,29.613333,29.950001,29.486668,29.916668,28.057150,1610400
2019-04-17,29.936666,30.120001,29.840000,30.066668,28.197824,1371300
2019-04-18,30.093332,30.186666,29.933332,29.996668,28.132172,1669200
2019-04-22,29.973333,30.036667,29.766666,29.910000,28.050894,1426500
2019-04-23,29.920000,30.063334,29.783333,29.883333,28.025887,3754800
2019-04-24,29.963333,30.430000,29.323334,29.726667,27.878958,2822700
2019-04-25,29.616667,29.860001,29.406668,29.813334,27.960238,2203200
2019-04-26,29.876667,30.030001,29.586666,29.953333,28.091532,2374500
2019-04-29,30.000000,30.533333,29.946667,30.483334,28.588593,1884600
2019-04-30,30.480000,30.773333,30.446667,30.733334,28.823053,2121600
2019-05-01,30.730000,31.106667,30.543333,30.773333,28.860565,2148600
2019-05-02,30.816668,30.983334,30.660000,30.753332,28.841808,2069400
2019-05-03,30.870001,30.983334,30.676666,30.706667,28.798044,1262100
2019-05-06,30.573334,30.973333,30.350000,30.910000,28.988735,1173300
2019-05-07,30.696667,30.830000,30.150000,30.299999,28.416651,1366200
2019-05-08,30.270000,30.523333,30.190001,30.330000,28.444790,1101600
2019-05-09,30.049999,30.459999,29.860001,30.386667,28.497936,1200600
2019-05-10,30.293333,30.866667,30.133333,30.836666,28.919966,1781100
2019-05-13,30.440001,30.440001,30.070000,30.299999,28.416651,1851000
2019-05-14,30.383333,30.730000,30.360001,30.389999,28.501059,1772100
2019-05-15,30.226667,30.506666,30.086666,30.253332,28.372885,1195500
2019-05-16,30.290001,30.403334,30.049999,30.309999,28.426029,1780200
2019-05-17,30.230000,30.353333,30.056667,30.100000,28.229090,2468400
2019-05-20,30.000000,30.150000,29.933332,30.086666,28.216581,1247700
2019-05-21,30.293333,30.503332,30.286667,30.426666,28.535446,1659300
2019-05-22,30.270000,30.350000,30.023333,30.120001,28.247837,1775100
2019-05-23,29.823334,30.160000,29.726667,30.006666,28.141554,1627500
2019-05-24,30.139999,30.303333,29.936666,30.010000,28.144678,983100
2019-05-28,30.036667,30.416668,29.986668,29.990000,28.125925,2014500
2019-05-29,30.006666,30.146667,29.873333,30.113333,28.241590,1525500
2019-05-30,30.200001,30.500000,30.096666,30.216667,28.338499,1417500
2019-05-31,30.110001,30.330000,29.910000,30.213333,28.335369,1623600
2019-06-03,30.200001,30.493334,30.056667,30.236668,28.357258,1915800
2019-06-04,30.500000,30.980000,30.340000,30.920000,28.998117,1950300
2019-06-05,31.013332,32.106667,30.993334,32.060001,30.067259,2928900
2019-06-06,32.083332,32.110001,31.780001,31.963333,29.976595,1803300
2019-06-07,32.016666,32.320000,31.846666,32.053333,30.061007,1822500
2019-06-10,32.200001,32.369999,32.083332,32.223331,30.220440,1300500
2019-06-11,32.416668,32.490002,31.709999,31.753332,29.779648,1318800
2019-06-12,31.653334,31.903334,31.586666,31.816668,29.839046,1592100
2019-06-13,31.766666,31.840000,31.430000,31.813334,29.983562,1435200
2019-06-14,31.873333,31.996668,31.666668,31.903334,30.068384,1173900
2019-06-17,31.976667,32.070000,31.690001,31.723333,29.898737,1301700
2019-06-18,31.809999,32.110001,31.753332,31.969999,30.131220,1551600
2019-06-19,31.963333,32.316666,31.813334,32.169998,30.319715,1284000
2019-06-20,32.330002,32.630001,32.176666,32.580002,30.706139,1350600
2019-06-21,32.563332,32.910000,32.493332,32.763332,30.878923,2933400
2019-06-24,32.730000,32.856667,32.099998,32.290001,30.432819,1996200
2019-06-25,32.360001,32.720001,32.206669,32.666668,30.787815,2331900
2019-06-26,32.666668,32.693333,31.483334,31.536667,29.722811,4100700
2019-06-27,31.719999,32.173332,31.719999,32.056667,30.212902,1739700
2019-06-28,32.029999,32.259998,32.000000,32.056667,30.212902,2712900
2019-07-01,32.346668,32.483334,32.139999,32.383331,30.520777,3095100
2019-07-02,32.476665,33.296665,32.336666,33.220001,31.309328,4200300
2019-07-03,33.076668,33.876667,33.070000,33.806667,31.862249,3542700
2019-07-05,33.759998,33.806667,33.369999,33.683334,31.746014,2306100
2019-07-08,33.636665,33.766666,33.459999,33.613335,31.680035,2519100
2019-07-09,33.516666,33.889999,33.456669,33.869999,31.921930,1375800
2019-07-10,34.056667,34.533333,34.056667,34.340000,32.364906,2719200
2019-07-11,34.346668,34.706669,34.200001,34.669998,32.675919,2324100
2019-07-12,34.743332,34.873333,34.583332,34.759998,32.760754,1597500
2019-07-15,34.786667,34.820000,34.533333,34.740002,32.741905,1562100
2019-07-16,34.816666,34.896667,34.426666,34.430000,32.449730,1993200
2019-07-17,34.416668,34.523335,34.169998,34.213333,32.245533,2410200
2019-07-18,34.169998,34.450001,34.070000,34.380001,32.402611,2119200
2019-07-19,34.380001,34.463333,33.893333,33.910000,31.959641,1994400
2019-07-22,33.500000,34.130001,33.083332,33.926666,31.975349,2190600
2019-07-23,33.936668,34.186668,33.480000,33.619999,31.686317,3523800
2019-07-24,33.330002,33.413334,32.090000,32.740002,30.856932,6511500
2019-07-25,32.743332,32.936668,32.483334,32.536667,30.665297,3441900
2019-07-26,32.596668,32.796665,32.459999,32.686668,30.806669,2322000
2019-07-29,32.696667,32.740002,32.139999,32.223331,30.369978,1799100
2019-07-30,32.113335,32.360001,31.986668,32.266666,30.410824,1761900
2019-07-31,32.326668,32.349998,31.950001,32.123333,30.275732,1777200
2019-08-01,32.066666,32.750000,32.066666,32.549999,30.677855,2958600
2019-08-02,32.573334,32.823334,32.320000,32.650002,30.772114,2325300
2019-08-05,32.436668,32.443333,31.316668,31.453333,29.644268,3218100
2019-08-06,31.670000,32.046665,31.403334,31.950001,30.112370,2297700
2019-08-07,31.629999,32.160000,31.153334,32.040001,30.197197,2835000
2019-08-08,32.263332,32.793331,32.016666,32.753334,30.869503,2227800
2019-08-09,32.639999,32.990002,32.473331,32.846668,30.957470,1760700
2019-08-12,32.636665,32.723331,32.189999,32.193333,30.341709,1495500
2019-08-13,32.090000,32.826668,32.033333,32.643333,30.765827,1719600
2019-08-14,32.133331,32.500000,31.753332,31.773333,29.945868,1681500
2019-08-15,31.816668,32.450001,31.786667,32.326668,30.467375,1397700
2019-08-16,32.459999,32.656666,32.313332,32.509998,30.640163,1757700
2019-08-19,32.799999,33.226665,32.723331,33.139999,31.233931,1864500
2019-08-20,33.003334,33.230000,32.816666,32.970001,31.073706,1669800
2019-08-21,33.166668,33.166668,32.866669,33.106667,31.202507,1225500
2019-08-22,33.209999,33.473331,33.063332,33.376667,31.456982,1258800
2019-08-23,33.230000,33.483334,32.333332,32.506668,30.637020,2044200
2019-08-26,32.746666,32.900002,32.486668,32.889999,30.998302,1794600
2019-08-27,33.130001,33.130001,32.613335,32.756668,30.872643,1482300
2019-08-28,32.673332,32.863335,32.433334,32.843334,30.954323,941100
2019-08-29,33.213333,33.276669,32.846668,33.256668,31.343880,1016400
2019-08-30,33.343334,33.463333,33.126667,33.279999,31.365870,1155600
2019-09-03,33.279999,33.366669,33.006668,33.176666,31.268482,1091700
2019-09-04,33.340000,33.389999,33.049999,33.303333,31.387867,1215000
2019-09-05,33.570000,34.036667,33.413334,34.006668,32.050743,1826700
2019-09-06,34.116669,34.813332,34.049999,34.753334,32.754459,2254800
2019-09-09,34.930000,35.086666,34.223331,34.279999,32.308353,1612200
2019-09-10,34.296665,34.296665,32.520000,32.716667,30.834940,2342100
2019-09-11,32.693333,32.866669,32.243332,32.726665,30.844362,2520900
2019-09-12,32.763332,33.336666,32.763332,33.000000,31.251583,1464300
2019-09-13,33.226665,33.296665,32.583332,33.173332,31.415730,1708500
2019-09-16,33.116669,33.506668,32.823334,33.093334,31.339975,1896000
2019-09-17,33.296665,34.340000,33.090000,34.243332,32.429043,3309600
2019-09-18,34.406666,34.426666,33.756668,34.206669,32.394325,1408800
2019-09-19,34.163334,34.439999,33.723331,33.893333,32.097591,1222800
2019-09-20,33.970001,33.993332,33.529999,33.560001,31.781921,1860600
2019-09-23,33.540001,33.896667,33.353333,33.416668,31.646177,2292300
2019-09-24,33.773335,34.173332,33.536667,33.790001,31.999731,3150600
2019-09-25,33.939999,34.349998,33.709999,34.253334,32.438519,3421800
2019-09-26,34.133331,34.133331,33.646667,33.939999,32.141788,1329000
2019-09-27,34.189999,34.266666,33.253334,33.360001,31.592506,1929300
2019-09-30,33.406666,33.476665,33.049999,33.116669,31.362072,1903500
2019-10-01,33.103333,33.110001,32.676666,32.863335,31.122158,1701300
2019-10-02,32.616669,32.650002,31.876667,31.913334,30.222490,2569800
2019-10-03,31.843332,32.393333,31.766666,32.380001,30.664434,1339800
2019-10-04,32.463333,33.113335,32.459999,33.076668,31.324188,1627200
2019-10-07,32.966667,33.286667,32.683334,33.003334,31.254744,1974000
2019-10-08,32.880001,32.880001,32.293331,32.360001,30.645493,2190300
2019-10-09,32.656666,32.753334,32.296665,32.443333,30.724409,1741500
2019-10-10,32.456669,32.970001,32.340000,32.853333,31.112690,1544100
2019-10-11,33.250000,33.276669,32.746666,33.103333,31.349440,2284800
2019-10-14,33.126667,33.220001,32.746666,32.783333,31.046400,1395900
2019-10-15,32.860001,33.006668,32.593334,32.639999,30.910658,1523100
2019-10-16,32.536667,32.746666,32.143333,32.686668,30.954853,2901900
2019-10-17,32.680000,32.823334,32.556667,32.776669,31.040083,3306000
2019-10-18,32.793331,33.016666,32.549999,32.873333,31.131628,2030700
2019-10-21,33.083332,33.083332,32.529999,32.720001,30.986422,1975500
2019-10-22,32.686668,32.930000,32.206669,32.619999,30.891716,3185100
2019-10-23,33.243332,33.853333,32.733334,33.770000,31.980789,4095300
2019-10-24,34.000000,34.000000,33.423332,33.663334,31.879782,2118900
2019-10-25,33.303333,33.496666,32.473331,32.810001,31.071657,3066000
2019-10-28,32.889999,33.026669,32.716667,32.910000,31.166351,1869600
2019-10-29,32.803333,33.396667,32.706669,32.880001,31.137945,1338600
2019-10-30,32.896667,33.463333,32.709999,33.353333,31.586197,1435500
2019-10-31,33.246666,33.410000,32.990002,33.256668,31.494650,1620600
2019-11-01,33.486668,33.486668,32.889999,33.076668,31.324188,1630800
2019-11-04,33.243332,33.259998,32.843334,32.863335,31.122158,1659600
2019-11-05,32.973331,33.020000,32.633331,32.806667,31.068493,1554900
2019-11-06,32.720001,33.360001,32.660000,33.306667,31.542006,2034600
2019-11-07,33.480000,33.556667,33.053333,33.509998,31.734550,2877900
2019-11-08,33.436668,33.753334,33.386665,33.553333,31.775600,2759100
2019-11-11,33.456669,34.193333,33.406666,34.176666,32.365913,2475900
2019-11-12,34.209999,34.209999,33.766666,34.150002,32.340660,2428200
2019-11-13,34.016666,34.583332,33.746666,34.423332,32.599510,2417100
2019-11-14,34.423332,34.436668,34.130001,34.419998,32.596352,2413800
2019-11-15,34.369999,34.716667,34.276669,34.529999,32.700520,7791600
2019-11-18,34.593334,34.893333,34.506668,34.866669,33.019344,2916600
2019-11-19,34.933334,35.080002,34.593334,35.023335,33.167709,2664600
2019-11-20,34.993332,35.270000,34.926666,35.233334,33.366596,2091300
2019-11-21,35.323334,35.410000,34.823334,34.913334,33.063541,2324700
2019-11-22,34.853333,35.009998,34.473331,34.790001,32.946747,2136300
2019-11-25,34.930000,35.006668,34.716667,34.880001,33.031982,2301900
2019-11-26,34.936668,35.063332,34.793331,34.943333,33.091949,1605000
2019-11-27,35.180000,35.180000,34.603333,34.750000,32.908863,4970100
2019-11-29,34.673332,34.956669,34.583332,34.933334,33.082493,794100
2019-12-02,34.889999,34.923332,34.586666,34.820000,32.975159,1657500
2019-12-03,34.653332,34.996666,34.653332,34.826668,32.981472,1662600
2019-12-04,34.840000,35.209999,34.770000,35.070000,33.211903,1812000
2019-12-05,35.123333,35.133331,34.803333,34.889999,33.041447,1796400
2019-12-06,35.006668,35.206669,34.896667,35.076668,33.218231,1805100
2019-12-09,35.003334,35.036667,34.786667,34.880001,33.031982,1455300
2019-12-10,34.846668,34.919998,34.763332,34.869999,33.022511,2181000
2019-12-11,34.843334,34.990002,34.599998,34.630001,32.795227,1740300
2019-12-12,34.533333,34.826668,34.403332,34.709999,33.020370,1253100
2019-12-13,34.616669,34.846668,34.490002,34.826668,33.131359,1493700
2019-12-16,35.056667,35.573334,35.023335,35.066666,33.359680,2221800
2019-12-17,35.186668,35.430000,34.959999,35.333332,33.613365,2101500
2019-12-18,35.423332,35.540001,35.216667,35.306667,33.587997,1338300
2019-12-19,35.446667,35.786667,35.366669,35.673332,33.936802,2531100
2019-12-20,35.913334,36.000000,35.590000,35.866669,34.120735,2583600
2019-12-23,35.876667,35.966667,35.676666,35.723331,33.984379,1544400
2019-12-24,35.693333,35.806667,35.473331,35.563332,33.832161,917100
2019-12-26,35.593334,35.933334,35.593334,35.930000,34.180984,723600
2019-12-27,35.973331,36.093334,35.846668,35.996666,34.244404,1396500
2019-12-30,36.040001,36.040001,35.610001,35.673332,33.936802,1137900
2019-12-31,35.680000,35.853333,35.553333,35.700001,33.962181,926400
2020-01-02,35.753334,35.986668,35.723331,35.939999,34.190491,1923900
2020-01-03,35.660000,36.160000,35.580002,36.093334,34.336361,2164800
2020-01-06,35.930000,36.086666,35.630001,36.070000,34.314163,2155200
2020-01-07,36.000000,36.086666,35.463333,35.473331,33.746536,1673100
2020-01-08,35.503334,35.653332,35.080002,35.276669,33.559456,3501000
2020-01-09,35.423332,35.963333,35.330002,35.783333,34.041462,1590000
2020-01-10,35.916668,35.950001,35.593334,35.613335,33.879742,1281900
2020-01-13,35.666668,35.843334,35.610001,35.696667,33.959003,1184400
2020-01-14,35.753334,35.753334,35.443333,35.516666,33.787769,2115600
2020-01-15,35.466667,36.070000,35.466667,35.953335,34.203182,1869600
2020-01-16,36.186668,36.213333,35.926666,36.103333,34.345875,3255900
2020-01-17,36.153332,36.456669,36.009998,36.436668,34.662991,2372400
2020-01-21,36.373333,36.716667,36.323334,36.416668,34.643959,2201400
2020-01-22,36.459999,36.483334,36.073334,36.380001,34.609074,1757700
2020-01-23,36.349998,36.560001,36.160000,36.543331,34.764458,1449600
2020-01-24,36.553333,36.763332,36.413334,36.736668,34.948380,2087700
2020-01-27,36.376667,36.759998,36.333332,36.593334,34.812031,2938800
2020-01-28,36.610001,37.196667,36.599998,37.046665,35.243294,3175800
2020-01-29,37.383331,38.590000,36.586666,38.446667,36.575142,3825300
2020-01-30,38.416668,38.706669,37.799999,38.653332,36.771744,2971200
2020-01-31,38.616669,38.933334,38.516666,38.820000,36.930294,2736900
2020-02-03,39.093334,39.630001,39.009998,39.263332,37.352055,2156400
2020-02-04,39.646667,40.076668,39.486668,39.556667,37.631104,2600100
2020-02-05,39.746666,39.750000,38.633331,38.823334,36.933479,3060600
2020-02-06,39.070000,39.076668,38.509998,38.616669,36.736866,2731800
2020-02-07,38.656666,38.766666,38.080002,38.110001,36.254871,2878200
